Record Length,1.024000e+03,,          0.00000, -16.56910,
Sample Interval,1.233033e+01,,         12.33033, -13.76910,
Trigger Point,0.000000000000e+00,,         24.66067, -20.16910,
,,,         36.99100, -55.36910,
,,,         49.32134, -60.96910,
,,,         61.65167, -60.96910,
Source,MATH,,         73.98201, -58.56910,
Vertical Units,dB,,         86.31234, -60.96910,
Vertical Scale,1.000000e+01,,         98.64268, -58.56910,
Vertical Offset,0.000000e+00,,        110.97301, -60.96910,
Horizontal Units,Hz,,        123.30335, -60.96910,
Horizontal Scale,1.262626e+03,,        135.63368, -60.96910,
Pt Fmt,Y,,        147.96402, -60.96910,
Yzero,-2.096910e+01,,        160.29435, -58.56910,
Probe Atten,1.000000e+00,,        172.62468, -60.96910,
Model Number,TDS1012C-EDU,,        184.95502, -60.96910,
Serial Number,C011491,,        197.28535, -54.56910,
Firmware Version,FV:v25.06,,        209.61569, -60.96910,
,,,221.94602, -60.96910,
,,,234.27635, -60.96910,
,,,246.60668, -60.96910,
,,,258.93701, -60.96910,
,,,271.26734, -58.56910,
,,,283.59767, -60.96910,
,,,295.92800, -60.96910,
,,,308.25833, -60.96910,
,,,320.58866, -60.96910,
,,,332.91899, -60.96910,
,,,345.24932, -60.96910,
,,,357.57965, -58.56910,
,,,369.90998, -58.56910,
,,,382.24031, -60.96910,
,,,394.57064, -60.96910,
,,,406.90097, -60.96910,
,,,419.23130, -58.56910,
,,,431.56163, -60.96910,
,,,443.89196, -55.36910,
,,,456.22229, -60.96910,
,,,468.55262, -60.96910,
,,,480.88295, -60.96910,
,,,493.21328, -60.96910,
,,,505.54361, -55.36910,
,,,517.87394, -60.96910,
,,,530.20427, -60.96910,
,,,542.53460, -60.96910,
,,,554.86493, -60.96910,
,,,567.19526, -60.96910,
,,,579.52559, -60.96910,
,,,591.85592, -60.96910,
,,,604.18625, -60.96910,
,,,616.51658, -58.56910,
,,,628.84691, -60.96910,
,,,641.17724, -60.96910,
,,,653.50757, -58.56910,
,,,665.83790, -60.96910,
,,,678.16823, -60.96910,
,,,690.49856, -58.56910,
,,,702.82889, -58.56910,
,,,715.15922, -58.56910,
,,,727.48955, -58.56910,
,,,739.81988, -60.96910,
,,,752.15021, -60.96910,
,,,764.48054, -60.96910,
,,,776.81087, -60.96910,
,,,789.14120, -60.96910,
,,,801.47153, -54.56910,
,,,813.80186, -52.56910,
,,,826.13219, -52.56910,
,,,838.46252, -52.56910,
,,,850.79285, -58.56910,
,,,863.12318, -60.96910,
,,,875.45351, -55.36910,
,,,887.78384, -60.96910,
,,,900.11417, -60.96910,
,,,912.44450, -60.96910,
,,,924.77483, -60.96910,
,,,937.10516, -58.56910,
,,,949.43549, -47.36910,
,,,961.76582, -36.96910,
,,,974.09615,  -8.56910,
,,,986.42648,  -0.56910,
,,,998.75681,   0.23090,
,,,1011.08714,  -0.16910,
,,,1023.41747,  -5.76910,
,,,1035.74780, -34.16910,
,,,1048.07813, -47.36910,
,,,1060.40846, -50.16910,
,,,1072.73879, -58.56910,
,,,1085.06912, -58.56910,
,,,1097.39945, -60.96910,
,,,1109.72978, -58.56910,
,,,1122.06011, -60.96910,
,,,1134.39044, -60.96910,
,,,1146.72077, -60.96910,
,,,1159.05110, -60.96910,
,,,1171.38143, -60.96910,
,,,1183.71176, -60.96910,
,,,1196.04209, -60.96910,
,,,1208.37242, -60.96910,
,,,1220.70275, -60.96910,
,,,1233.03308, -60.96910,
,,,1245.36341, -60.96910,
,,,1257.69374, -55.36910,
,,,1270.02407, -55.36910,
,,,1282.35440, -58.56910,
,,,1294.68473, -60.96910,
,,,1307.01506, -60.96910,
,,,1319.34539, -60.96910,
,,,1331.67572, -60.96910,
,,,1344.00605, -60.96910,
,,,1356.33638, -60.96910,
,,,1368.66671, -60.96910,
,,,1380.99704, -58.56910,
,,,1393.32737, -58.56910,
,,,1405.65770, -60.96910,
,,,1417.98803, -58.56910,
,,,1430.31836, -60.96910,
,,,1442.64869, -54.56910,
,,,1454.97902, -58.56910,
,,,1467.30935, -58.56910,
,,,1479.63968, -60.96910,
,,,1491.97001, -60.96910,
,,,1504.30034, -60.96910,
,,,1516.63067, -55.36910,
,,,1528.96100, -55.36910,
,,,1541.29133, -60.96910,
,,,1553.62166, -58.56910,
,,,1565.95199, -60.96910,
,,,1578.28232, -58.56910,
,,,1590.61265, -60.96910,
,,,1602.94298, -60.96910,
,,,1615.27331, -55.36910,
,,,1627.60364, -54.56910,
,,,1639.93397, -54.56910,
,,,1652.26430, -54.56910,
,,,1664.59463, -58.56910,
,,,1676.92496, -60.96910,
,,,1689.25529, -60.96910,
,,,1701.58562, -60.96910,
,,,1713.91595, -60.96910,
,,,1726.24628, -60.96910,
,,,1738.57661, -60.96910,
,,,1750.90694, -60.96910,
,,,1763.23727, -54.56910,
,,,1775.56760, -58.56910,
,,,1787.89793, -58.56910,
,,,1800.22826, -60.96910,
,,,1812.55859, -58.56910,
,,,1824.88892, -60.96910,
,,,1837.21925, -55.36910,
,,,1849.54958, -60.96910,
,,,1861.87991, -58.56910,
,,,1874.21024, -58.56910,
,,,1886.54057, -60.96910,
,,,1898.87090, -60.96910,
,,,1911.20123, -58.56910,
,,,1923.53156, -60.96910,
,,,1935.86189, -60.96910,
,,,1948.19222, -60.96910,
,,,1960.52255, -60.96910,
,,,1972.85288, -60.96910,
,,,1985.18321, -60.96910,
,,,1997.51354, -60.96910,
,,,2009.84387, -55.36910,
,,,2022.17420, -58.56910,
,,,2034.50453, -60.96910,
,,,2046.83486, -60.96910,
,,,2059.16519, -60.96910,
,,,2071.49552, -60.96910,
,,,2083.82585, -60.96910,
,,,2096.15618, -60.96910,
,,,2108.48651, -60.96910,
,,,2120.81684, -60.96910,
,,,2133.14717, -60.96910,
,,,2145.47750, -60.96910,
,,,2157.80783, -60.96910,
,,,2170.13816, -60.96910,
,,,2182.46849, -58.56910,
,,,2194.79882, -58.56910,
,,,2207.12915, -60.96910,
,,,2219.45948, -60.96910,
,,,2231.78981, -55.36910,
,,,2244.12014, -58.56910,
,,,2256.45047, -60.96910,
,,,2268.78080, -60.96910,
,,,2281.11113, -58.56910,
,,,2293.44146, -60.96910,
,,,2305.77179, -60.96910,
,,,2318.10212, -60.96910,
,,,2330.43245, -60.96910,
,,,2342.76278, -60.96910,
,,,2355.09311, -60.96910,
,,,2367.42344, -60.96910,
,,,2379.75377, -60.96910,
,,,2392.08410, -60.96910,
,,,2404.41443, -60.96910,
,,,2416.74476, -60.96910,
