0.000000000000000e+00	-1.400000e+00	1.335835e+01
1.988944533221005e-06	-1.398886e+00	1.335616e+01
3.977889066442010e-06	-1.397772e+00	1.335267e+01
5.966833599663015e-06	-1.396659e+00	1.334789e+01
7.955778132884020e-06	-1.395545e+00	1.334180e+01
9.944722666105026e-06	-1.394431e+00	1.333442e+01
1.193366719932603e-05	-1.393317e+00	1.332575e+01
1.392261173254703e-05	-1.392203e+00	1.331577e+01
1.751578288102214e-05	-1.390191e+00	1.329095e+01
2.158009725193506e-05	-1.387915e+00	1.325307e+01
2.438085967996333e-05	-1.386347e+00	1.322312e+01
3.167296989123206e-05	-1.382263e+00	1.314078e+01
4.213613953408920e-05	-1.376404e+00	1.302191e+01
5.259930917694636e-05	-1.370544e+00	1.290340e+01
6.306247881980351e-05	-1.364685e+00	1.278525e+01
7.352564846266066e-05	-1.358826e+00	1.266746e+01
8.398881810551780e-05	-1.352966e+00	1.255003e+01
9.445198774837496e-05	-1.347107e+00	1.243296e+01
1.049151573912321e-04	-1.341248e+00	1.231625e+01
1.216562288198035e-04	-1.331873e+00	1.213025e+01
1.383973002483750e-04	-1.322497e+00	1.194552e+01
1.551383716769464e-04	-1.313122e+00	1.176207e+01
1.718794431055179e-04	-1.303747e+00	1.157989e+01
1.886205145340893e-04	-1.294372e+00	1.139898e+01
2.053615859626608e-04	-1.284997e+00	1.121935e+01
2.221026573912322e-04	-1.275622e+00	1.104099e+01
2.430289966769465e-04	-1.263904e+00	1.081989e+01
2.639553359626608e-04	-1.252185e+00	1.060195e+01
2.848816752483751e-04	-1.240466e+00	1.038719e+01
3.058080145340894e-04	-1.228747e+00	1.017559e+01
3.267343538198037e-04	-1.217029e+00	9.967167e+00
3.476606931055180e-04	-1.205310e+00	9.761911e+00
3.685870323912323e-04	-1.193591e+00	9.559825e+00
3.804452913198038e-04	-1.186951e+00	9.447313e+00
3.923035502483752e-04	-1.180310e+00	9.336311e+00
4.041618091769466e-04	-1.173669e+00	9.226819e+00
4.160200681055181e-04	-1.167029e+00	9.118837e+00
4.278783270340895e-04	-1.160388e+00	9.012365e+00
4.397365859626610e-04	-1.153748e+00	8.907403e+00
4.515948448912324e-04	-1.147107e+00	8.803951e+00
4.578727466769467e-04	-1.143591e+00	8.749928e+00
4.641506484626609e-04	-1.140076e+00	8.696411e+00
4.704285502483752e-04	-1.136560e+00	8.643401e+00
4.767064520340895e-04	-1.133044e+00	8.590897e+00
4.829843538198038e-04	-1.129529e+00	8.538900e+00
4.892622556055181e-04	-1.126013e+00	8.487410e+00
4.955401573912324e-04	-1.122498e+00	8.436426e+00
5.101885948912324e-04	-1.114294e+00	8.319586e+00
5.178615859626610e-04	-1.109998e+00	8.259549e+00
5.255345770340895e-04	-1.105701e+00	8.200354e+00
5.332075681055181e-04	-1.101404e+00	8.141999e+00
5.408805591769467e-04	-1.097107e+00	8.084486e+00
5.485535502483753e-04	-1.092810e+00	8.027813e+00
5.562265413198038e-04	-1.088513e+00	7.971981e+00
5.638995323912324e-04	-1.084216e+00	7.916990e+00
5.771528806055181e-04	-1.076794e+00	7.824158e+00
5.904062288198038e-04	-1.069373e+00	7.733748e+00
6.036595770340897e-04	-1.061951e+00	7.645760e+00
6.169129252483754e-04	-1.054529e+00	7.560193e+00
6.301662734626611e-04	-1.047107e+00	7.477048e+00
6.434196216769468e-04	-1.039685e+00	7.396324e+00
6.566729698912325e-04	-1.032263e+00	7.318022e+00
6.713214073912325e-04	-1.024060e+00	7.233791e+00
6.859698448912325e-04	-1.015857e+00	7.152030e+00
7.006182823912325e-04	-1.007654e+00	7.072577e+00
7.152667198912326e-04	-9.994506e-01	6.995263e+00
7.299151573912326e-04	-9.912475e-01	6.919915e+00
7.445635948912326e-04	-9.830444e-01	6.846358e+00
7.592120323912326e-04	-9.748412e-01	6.774426e+00
7.738604698912326e-04	-9.666381e-01	6.703953e+00
7.885089073912326e-04	-9.584350e-01	6.634787e+00
8.031573448912326e-04	-9.502319e-01	6.566783e+00
8.178057823912326e-04	-9.420288e-01	6.499807e+00
8.324542198912327e-04	-9.338256e-01	6.433737e+00
8.471026573912327e-04	-9.256225e-01	6.368464e+00
8.617510948912327e-04	-9.174194e-01	6.303886e+00
8.763995323912327e-04	-9.092163e-01	6.239918e+00
8.910479698912327e-04	-9.010131e-01	6.176479e+00
9.015111395340898e-04	-8.951538e-01	6.131496e+00
9.119743091769470e-04	-8.892944e-01	6.086679e+00
9.224374788198041e-04	-8.834350e-01	6.042029e+00
9.329006484626614e-04	-8.775756e-01	5.997545e+00
9.433638181055185e-04	-8.717163e-01	5.953228e+00
9.538269877483757e-04	-8.658569e-01	5.909077e+00
9.642901573912328e-04	-8.599975e-01	5.865093e+00
9.691729698912327e-04	-8.572631e-01	5.844591e+00
9.740557823912327e-04	-8.545288e-01	5.824110e+00
9.789385948912326e-04	-8.517944e-01	5.803651e+00
9.838214073912325e-04	-8.490600e-01	5.783213e+00
9.887042198912326e-04	-8.463257e-01	5.762796e+00
9.935870323912325e-04	-8.435913e-01	5.742401e+00
9.984698448912324e-04	-8.408569e-01	5.722027e+00
1.002655112748375e-03	-8.385132e-01	5.704578e+00
1.006840380605518e-03	-8.361694e-01	5.687139e+00
1.011025648462661e-03	-8.338256e-01	5.669713e+00
1.015210916319803e-03	-8.314819e-01	5.652298e+00
1.019396184176946e-03	-8.291381e-01	5.634895e+00
1.023581452034089e-03	-8.267944e-01	5.617503e+00
1.027766719891232e-03	-8.244506e-01	5.600123e+00
1.037532344891232e-03	-8.189819e-01	5.559615e+00
1.047297969891231e-03	-8.135131e-01	5.519148e+00
1.057063594891231e-03	-8.080444e-01	5.478722e+00
1.066829219891231e-03	-8.025756e-01	5.438338e+00
1.076594844891231e-03	-7.971069e-01	5.397996e+00
1.086360469891230e-03	-7.916382e-01	5.357695e+00
1.096126094891230e-03	-7.861694e-01	5.317436e+00
1.112169621676944e-03	-7.771850e-01	5.251364e+00
1.128213148462658e-03	-7.682007e-01	5.185353e+00
1.144256675248372e-03	-7.592163e-01	5.119405e+00
1.160300202034086e-03	-7.502319e-01	5.053519e+00
1.176343728819800e-03	-7.412475e-01	4.987696e+00
1.192387255605514e-03	-7.322631e-01	4.921934e+00
