X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-04,1.000000e-06
222,6.80e-01,-4.80e+00,
223,7.40e-01,-5.20e+00,
224,7.00e-01,-5.20e+00,
225,7.60e-01,-4.80e+00,
226,7.00e-01,-5.00e+00,
227,7.60e-01,-5.40e+00,
228,7.60e-01,-5.40e+00,
229,7.00e-01,-5.00e+00,
230,7.20e-01,-5.20e+00,
231,7.80e-01,-5.60e+00,
232,7.80e-01,-5.20e+00,
233,7.40e-01,-5.60e+00,
234,7.40e-01,-5.40e+00,
235,8.00e-01,-6.00e+00,
236,7.60e-01,-5.60e+00,
237,8.20e-01,-6.00e+00,
238,7.60e-01,-6.00e+00,
239,8.20e-01,-5.60e+00,
240,7.80e-01,-5.80e+00,
241,8.40e-01,-6.20e+00,
242,7.80e-01,-5.80e+00,
243,8.40e-01,-6.40e+00,
244,8.00e-01,-6.00e+00,
245,8.60e-01,-6.40e+00,
246,8.60e-01,-6.20e+00,
247,8.20e-01,-6.60e+00,
248,8.20e-01,-6.60e+00,
249,8.80e-01,-6.20e+00,
250,8.40e-01,-6.40e+00,
251,9.00e-01,-6.80e+00,
252,8.40e-01,-6.40e+00,
253,9.00e-01,-7.00e+00,
254,8.60e-01,-6.60e+00,
255,9.20e-01,-7.00e+00,
256,8.80e-01,-6.60e+00,
257,9.40e-01,-7.20e+00,
258,9.00e-01,-6.80e+00,
259,9.40e-01,-7.20e+00,
260,9.00e-01,-7.00e+00,
261,9.60e-01,-7.40e+00,
262,9.60e-01,-7.00e+00,
263,9.20e-01,-7.60e+00,
264,9.20e-01,-7.40e+00,
265,9.80e-01,-7.80e+00,
266,9.80e-01,-7.40e+00,
267,9.40e-01,-8.00e+00,
268,9.40e-01,-7.60e+00,
269,1.00e+00,-8.00e+00,
270,9.60e-01,-7.60e+00,
271,1.00e+00,-8.20e+00,
272,9.60e-01,-7.80e+00,
273,1.02e+00,-8.20e+00,
274,9.80e-01,-8.40e+00,
275,1.04e+00,-8.00e+00,
276,9.80e-01,-8.60e+00,
277,1.04e+00,-8.00e+00,
278,1.04e+00,-8.20e+00,
279,1.00e+00,-8.80e+00,
280,1.00e+00,-8.40e+00,
281,1.06e+00,-8.80e+00,
282,1.02e+00,-8.40e+00,
283,1.08e+00,-9.00e+00,
284,1.02e+00,-8.60e+00,
285,1.08e+00,-9.20e+00,
286,1.04e+00,-8.80e+00,
287,1.10e+00,-9.20e+00,
288,1.10e+00,-9.00e+00,
289,1.04e+00,-9.60e+00,
290,1.06e+00,-9.20e+00,
291,1.12e+00,-9.60e+00,
292,1.06e+00,-9.40e+00,
293,1.12e+00,-9.80e+00,
294,1.08e+00,-9.40e+00,
295,1.14e+00,-1.00e+01,
296,1.08e+00,-9.60e+00,
297,1.16e+00,-1.00e+01,
298,1.10e+00,-9.80e+00,
299,1.18e+00,-1.02e+01,
300,1.18e+00,-1.04e+01,
301,1.12e+00,-9.80e+00,
302,1.14e+00,-1.00e+01,
