,,,1701.58562, -44.16910,
,,,1713.91595, -39.76910,
,,,1726.24628, -28.56910,
,,,1738.57661, -25.76910,
,,,1750.90694, -26.96910,
,,,1763.23727, -29.76910,
,,,1775.56760, -45.36910,
,,,1787.89793, -38.96910,
,,,1800.22826, -44.16910,
,,,1812.55859, -45.76910,
,,,1824.88892, -47.36910,
,,,1837.21925, -48.96910,
,,,1849.54958, -48.56910,
,,,1861.87991, -52.56910,
,,,1874.21024, -48.96910,
,,,1886.54057, -48.96910,
,,,1898.87090, -49.36910,
,,,1911.20123, -47.36910,
,,,1923.53156, -45.36910,
,,,1935.86189, -46.96910,
,,,1948.19222, -45.36910,
,,,1960.52255, -41.36910,
,,,1972.85288, -37.36910,
,,,1985.18321, -40.16910,
,,,1997.51354, -47.36910,
,,,2009.84387, -41.36910,
,,,2022.17420, -35.76910,
,,,2034.50453, -38.96910,
,,,2046.83486, -44.56910,
,,,2059.16519, -46.16910,
,,,2071.49552, -46.96910,
,,,2083.82585, -49.36910,
,,,2096.15618, -49.36910,
,,,2108.48651, -51.36910,
,,,2120.81684, -47.36910,
,,,2133.14717, -50.16910,
,,,2145.47750, -50.16910,
,,,2157.80783, -48.56910,
,,,2170.13816, -47.36910,
,,,2182.46849, -44.56910,
,,,2194.79882, -42.96910,
,,,2207.12915, -40.16910,
,,,2219.45948, -42.96910,
,,,2231.78981, -30.96910,
,,,2244.12014, -25.76910,
,,,2256.45047, -24.96910,
,,,2268.78080, -25.76910,
,,,2281.11113, -32.96910,
,,,2293.44146, -41.76910,
,,,2305.77179, -42.96910,
,,,2318.10212, -44.96910,
,,,2330.43245, -45.36910,
,,,2342.76278, -46.56910,
,,,2355.09311, -46.16910,
,,,2367.42344, -48.96910,
,,,2379.75377, -49.36910,
,,,2392.08410, -50.16910,
,,,2404.41443, -48.96910,
,,,2416.74476, -47.36910,
,,,2429.07509, -45.36910,
,,,2441.40542, -44.96910,
,,,2453.73575, -44.16910,
,,,2466.06608, -37.76910,
,,,2478.39641, -31.76910,
,,,2490.72674, -32.16910,
,,,2503.05707, -34.96910,
,,,2515.38740, -44.56910,
,,,2527.71773, -40.16910,
,,,2540.04806, -40.16910,
,,,2552.37839, -43.76910,
,,,2564.70872, -43.36910,
,,,2577.03905, -45.76910,
,,,2589.36938, -44.96910,
,,,2601.69971, -48.56910,
,,,2614.03004, -50.16910,
,,,2626.36037, -54.56910,
,,,2638.69070, -54.56910,
,,,2651.02103, -51.76910,
,,,2663.35136, -49.36910,
,,,2675.68169, -47.36910,
,,,2688.01202, -46.96910,
,,,2700.34235, -44.16910,
,,,2712.67268, -39.76910,
,,,2725.00301, -38.16910,
,,,2737.33334, -44.56910,
,,,2749.66367, -40.16910,
,,,2761.99400, -34.96910,
,,,2774.32433, -34.16910,
,,,2786.65466, -38.16910,
,,,2798.98499, -42.56910,
,,,2811.31532, -44.56910,
,,,2823.64565, -45.76910,
,,,2835.97598, -47.36910,
,,,2848.30631, -47.36910,
,,,2860.63664, -47.36910,
,,,2872.96697, -48.96910,
,,,2885.29730, -48.96910,
,,,2897.62763, -48.56910,
,,,2909.95796, -48.56910,
,,,2922.28829, -46.96910,
,,,2934.61862, -46.16910,
,,,2946.94895, -40.96910,
,,,2959.27928, -45.36910,
,,,2971.60961, -18.56910,
,,,2983.93994,  -8.56910,
,,,2996.27027,  -7.36910,
,,,3008.60060,  -7.76910,
,,,3020.93093, -11.36910,
,,,3033.26126, -32.16910,
,,,3045.59159, -38.16910,
,,,3057.92192, -47.36910,
,,,3070.25225, -45.36910,
,,,3082.58258, -47.36910,
,,,3094.91291, -47.36910,
,,,3107.24324, -48.96910,
,,,3119.57357, -48.96910,
,,,3131.90390, -47.36910,
,,,3144.23423, -49.36910,
,,,3156.56456, -48.56910,
,,,3168.89489, -47.36910,
,,,3181.22522, -46.56910,
,,,3193.55555, -44.96910,
,,,3205.88588, -42.16910,
,,,3218.21621, -36.96910,
,,,3230.54654, -34.16910,
,,,3242.87687, -37.76910,
,,,3255.20720, -43.76910,
,,,3267.53753, -42.56910,
,,,3279.86786, -37.36910,
,,,3292.19819, -40.16910,
,,,3304.52852, -42.96910,
,,,3316.85885, -44.56910,
,,,3329.18918, -44.56910,
,,,3341.51951, -47.36910,
,,,3353.84984, -47.36910,
,,,3366.18017, -48.96910,
,,,3378.51050, -50.16910,
,,,3390.84083, -48.96910,
,,,3403.17116, -50.16910,
,,,3415.50149, -51.76910,
,,,3427.83182, -47.36910,
,,,3440.16215, -48.56910,
,,,3452.49248, -45.36910,
,,,3464.82281, -38.96910,
,,,3477.15314, -46.96910,
,,,3489.48347, -36.96910,
,,,3501.81380, -32.56910,
,,,3514.14413, -30.16910,
,,,3526.47446, -32.16910,
,,,3538.80479, -38.96910,
,,,3551.13512, -41.76910,
,,,3563.46545, -43.76910,
,,,3575.79578, -46.16910,
,,,3588.12611, -45.76910,
,,,3600.45644, -48.56910,
,,,3612.78677, -48.56910,
,,,3625.11710, -51.36910,
,,,3637.44743, -49.36910,
,,,3649.77776, -48.96910,
,,,3662.10809, -46.56910,
,,,3674.43842, -45.36910,
,,,3686.76875, -43.76910,
,,,3699.09908, -42.16910,
,,,3711.42941, -40.56910,
,,,3723.75974, -30.56910,
,,,3736.09007, -26.56910,
,,,3748.42040, -27.36910,
,,,3760.75073, -29.36910,
,,,3773.08106, -40.96910,
,,,3785.41139, -40.16910,
,,,3797.74172, -42.16910,
,,,3810.07205, -44.56910,
,,,3822.40238, -45.36910,
,,,3834.73271, -48.96910,
,,,3847.06304, -50.16910,
,,,3859.39337, -47.36910,
,,,3871.72370, -47.36910,
,,,3884.05403, -47.36910,
,,,3896.38436, -47.36910,
,,,3908.71469, -46.96910,
,,,3921.04502, -46.16910,
,,,3933.37535, -44.56910,
,,,3945.70568, -42.56910,
,,,3958.03601, -40.16910,
,,,3970.36634, -36.16910,
,,,3982.69667, -37.76910,
,,,3995.02700, -47.36910,
,,,4007.35733, -42.96910,
,,,4019.68766, -36.56910,
,,,4032.01799, -37.36910,
,,,4044.34832, -44.16910,
,,,4056.67865, -46.56910,
,,,4069.00898, -48.56910,
,,,4081.33931, -48.96910,
,,,4093.66964, -48.96910,
,,,4105.99997, -48.56910,
,,,4118.33030, -47.36910,
,,,4130.66063, -48.96910,
,,,4142.99096, -48.56910,
,,,4155.32129, -48.96910,
,,,4167.65162, -47.36910,
,,,4179.98195, -47.36910,
,,,4192.31228, -45.36910,
,,,4204.64261, -41.76910,
,,,4216.97294, -40.96910,
,,,4229.30327, -32.56910,
,,,4241.63360, -25.36910,
,,,4253.96393, -24.16910,
,,,4266.29426, -24.16910,
,,,4278.62459, -30.56910,
,,,4290.95492, -42.96910,
,,,4303.28525, -43.76910,
,,,4315.61558, -46.56910,
,,,4327.94591, -47.36910,
,,,4340.27624, -48.96910,
,,,4352.60657, -47.36910,
,,,4364.93690, -49.36910,
,,,4377.26723, -47.36910,
,,,4389.59756, -48.56910,
,,,4401.92789, -47.36910,
,,,4414.25822, -46.56910,
,,,4426.58855, -46.16910,
,,,4438.91888, -43.76910,
,,,4451.24921, -42.96910,
,,,4463.57954, -38.96910,
,,,4475.90987, -32.56910,
,,,4488.24020, -31.76910,
,,,4500.57053, -34.96910,
,,,4512.90086, -40.56910,
,,,4525.23119, -42.56910,
,,,4537.56152, -40.16910,
,,,4549.89185, -44.56910,
,,,4562.22218, -45.76910,
,,,4574.55251, -46.96910,
,,,4586.88284, -45.36910,
,,,4599.21317, -44.56910,
,,,4611.54350, -45.36910,
,,,4623.87383, -46.16910,
,,,4636.20416, -47.36910,
,,,4648.53449, -46.96910,
,,,4660.86482, -47.36910,
,,,4673.19515, -45.76910,
,,,4685.52548, -44.96910,
,,,4697.85581, -43.76910,
,,,4710.18614, -40.56910,
,,,4722.51647, -38.16910,
,,,4734.84680, -46.96910,
,,,4747.17713, -39.36910,
,,,4759.50746, -34.96910,
,,,4771.83779, -32.96910,
,,,4784.16812, -37.36910,
,,,4796.49845, -43.36910,
,,,4808.82878, -44.56910,
,,,4821.15911, -46.16910,
,,,4833.48944, -48.56910,
,,,4845.81977, -49.36910,
,,,4858.15010, -48.96910,
,,,4870.48043, -48.56910,
,,,4882.81076, -47.36910,
,,,4895.14109, -48.56910,
,,,4907.47142, -47.36910,
,,,4919.80175, -44.56910,
,,,4932.13208, -45.76910,
,,,4944.46241, -42.56910,
,,,4956.79274, -45.36910,
,,,4969.12307, -26.56910,
,,,4981.45340, -14.16910,
,,,4993.78373, -11.76910,
,,,5006.11406, -12.16910,
,,,5018.44439, -14.56910,
,,,5030.77472, -29.76910,
,,,5043.10505, -37.36910,
,,,5055.43538, -46.56910,
,,,5067.76571, -45.36910,
,,,5080.09604, -48.96910,
,,,5092.42637, -48.96910,
,,,5104.75670, -48.56910,
,,,5117.08703, -46.96910,
,,,5129.41736, -45.76910,
,,,5141.74769, -49.36910,
,,,5154.07802, -47.36910,
,,,5166.40835, -48.96910,
,,,5178.73868, -47.36910,
,,,5191.06901, -45.76910,
,,,5203.39934, -44.16910,
,,,5215.72967, -38.96910,
,,,5228.06000, -34.56910,
,,,5240.39033, -37.76910,
,,,5252.72066, -44.16910,
,,,5265.05099, -43.76910,
,,,5277.38132, -37.76910,
,,,5289.71165, -40.56910,
,,,5302.04198, -45.76910,
,,,5314.37231, -47.36910,
,,,5326.70264, -47.36910,
,,,5339.03297, -48.56910,
,,,5351.36330, -50.16910,
,,,5363.69363, -50.16910,
,,,5376.02396, -51.36910,
,,,5388.35429, -51.36910,
,,,5400.68462, -49.36910,
,,,5413.01495, -47.36910,
,,,5425.34528, -46.96910,
,,,5437.67561, -44.16910,
,,,5450.00594, -43.76910,
,,,5462.33627, -38.96910,
,,,5474.66660, -42.16910,
,,,5486.99693, -37.76910,
,,,5499.32726, -32.56910,
,,,5511.65759, -30.56910,
,,,5523.98792, -31.76910,
,,,5536.31825, -38.56910,
,,,5548.64858, -44.56910,
,,,5560.97891, -46.16910,
,,,5573.30924, -47.36910,
,,,5585.63957, -48.96910,
,,,5597.96990, -49.36910,
,,,5610.30023, -48.96910,
,,,5622.63056, -48.56910,
,,,5634.96089, -47.36910,
,,,5647.29122, -46.56910,
,,,5659.62155, -44.96910,
,,,5671.95188, -44.16910,
,,,5684.28221, -42.96910,
,,,5696.61254, -42.16910,
,,,5708.94287, -41.36910,
,,,5721.27320, -32.56910,
,,,5733.60353, -27.36910,
,,,5745.93386, -27.76910,
,,,5758.26419, -29.36910,
,,,5770.59452, -37.76910,
,,,5782.92485, -40.56910,
,,,5795.25518, -42.16910,
,,,5807.58551, -44.16910,
,,,5819.91584, -45.36910,
,,,5832.24617, -47.36910,
,,,5844.57650, -50.16910,
,,,5856.90683, -51.36910,
,,,5869.23716, -51.76910,
,,,5881.56749, -51.76910,
,,,5893.89782, -51.36910,
,,,5906.22815, -48.96910,
,,,5918.55848, -48.96910,
,,,5930.88881, -46.16910,
,,,5943.21914, -43.76910,
,,,5955.54947, -40.96910,
,,,5967.87980, -37.36910,
,,,5980.21013, -37.36910,
,,,5992.54046, -45.36910,
,,,6004.87079, -44.96910,
,,,6017.20112, -37.36910,
,,,6029.53145, -36.56910,
,,,6041.86178, -42.16910,
,,,6054.19211, -45.36910,
,,,6066.52244, -45.76910,
,,,6078.85277, -45.76910,
,,,6091.18310, -46.96910,
,,,6103.51343, -46.96910,
,,,6115.84376, -48.56910,
,,,6128.17409, -47.36910,
,,,6140.50442, -46.16910,
,,,6152.83475, -46.96910,
,,,6165.16508, -47.36910,
,,,6177.49541, -47.36910,
,,,6189.82574, -46.96910,
,,,6202.15607, -43.36910,
,,,6214.48640, -39.36910,
,,,6226.81673, -35.36910,
,,,6239.14706, -24.96910,
,,,6251.47739, -23.36910,
,,,6263.80772, -22.96910,
,,,6276.13805, -27.36910,
,,,6288.46838, -40.16910,
,,,6300.79871, -43.36910,
,,,6313.12904, -47.36910,
,,,6325.45937, -47.36910,
,,,6337.78970, -48.56910,
,,,6350.12003, -51.36910,
,,,6362.45036, -51.76910,
,,,6374.78069, -49.36910,
,,,6387.11102, -48.56910,
,,,6399.44135, -47.36910,
,,,6411.77168, -46.96910,
,,,6424.10201, -45.76910,
,,,6436.43234, -45.76910,
,,,6448.76267, -44.56910,
,,,6461.09300, -40.96910,
,,,6473.42333, -34.56910,
,,,6485.75366, -32.16910,
,,,6498.08399, -34.96910,
,,,6510.41432, -39.36910,
,,,6522.74465, -44.56910,
,,,6535.07498, -40.16910,
,,,6547.40531, -44.56910,
,,,6559.73564, -44.56910,
,,,6572.06597, -45.36910,
,,,6584.39630, -45.36910,
,,,6596.72663, -46.16910,
,,,6609.05696, -47.36910,
,,,6621.38729, -50.16910,
,,,6633.71762, -49.36910,
,,,6646.04795, -48.96910,
,,,6658.37828, -46.96910,
,,,6670.70861, -45.36910,
,,,6683.03894, -44.56910,
,,,6695.36927, -44.16910,
,,,6707.69960, -40.96910,
,,,6720.02993, -37.36910,
,,,6732.36026, -42.56910,
,,,6744.69059, -42.96910,
,,,6757.02092, -36.56910,
,,,6769.35125, -33.76910,
,,,6781.68158, -35.76910,
,,,6794.01191, -42.96910,
,,,6806.34224, -43.36910,
,,,6818.67257, -44.16910,
,,,6831.00290, -44.16910,
,,,6843.33323, -47.36910,
,,,6855.66356, -48.56910,
,,,6867.99389, -48.96910,
,,,6880.32422, -47.36910,
,,,6892.65455, -48.96910,
,,,6904.98488, -49.36910,
,,,6917.31521, -47.36910,
,,,6929.64554, -45.76910,
,,,6941.97587, -43.76910,
,,,6954.30620, -43.76910,
,,,6966.63653, -32.56910,
,,,6978.96686, -18.16910,
,,,6991.29719, -14.56910,
,,,7003.62752, -14.96910,
,,,7015.95785, -16.56910,
,,,7028.28818, -27.76910,
,,,7040.61851, -37.76910,
,,,7052.94884, -45.36910,
,,,7065.27917, -44.16910,
,,,7077.60950, -47.36910,
,,,7089.93983, -48.96910,
,,,7102.27016, -46.96910,
,,,7114.60049, -48.96910,
,,,7126.93082, -49.36910,
,,,7139.26115, -49.36910,
,,,7151.59148, -48.96910,
,,,7163.92181, -48.56910,
,,,7176.25214, -46.56910,
,,,7188.58247, -43.36910,
,,,7200.91280, -41.76910,
,,,7213.24313, -38.96910,
,,,7225.57346, -34.56910,
,,,7237.90379, -36.56910,
,,,7250.23412, -42.16910,
,,,7262.56445, -45.76910,
,,,7274.89478, -36.96910,
,,,7287.22511, -38.96910,
,,,7299.55544, -43.76910,
,,,7311.88577, -45.76910,
,,,7324.21610, -47.36910,
,,,7336.54643, -48.56910,
,,,7348.87676, -50.16910,
,,,7361.20709, -50.16910,
,,,7373.53742, -50.16910,
,,,7385.86775, -46.96910,
,,,7398.19808, -47.36910,
,,,7410.52841, -47.36910,
,,,7422.85874, -46.96910,
,,,7435.18907, -45.36910,
,,,7447.51940, -44.56910,
,,,7459.84973, -40.56910,
,,,7472.18006, -39.36910,
,,,7484.51039, -39.76910,
,,,7496.84072, -32.56910,
,,,7509.17105, -30.16910,
,,,7521.50138, -29.76910,
,,,7533.83171, -36.16910,
,,,7546.16204, -43.76910,
,,,7558.49237, -44.16910,
,,,7570.82270, -47.36910,
,,,7583.15303, -47.36910,
,,,7595.48336, -50.16910,
,,,7607.81369, -48.56910,
,,,7620.14402, -50.16910,
,,,7632.47435, -50.16910,
,,,7644.80468, -48.96910,
,,,7657.13501, -48.56910,
,,,7669.46534, -47.36910,
,,,7681.79567, -44.56910,
,,,7694.12600, -43.36910,
,,,7706.45633, -42.96910,
,,,7718.78666, -35.36910,
,,,7731.11699, -28.56910,
,,,7743.44732, -27.76910,
,,,7755.77765, -29.76910,
,,,7768.10798, -34.96910,
,,,7780.43831, -42.16910,
,,,7792.76864, -40.56910,
,,,7805.09897, -44.96910,
,,,7817.42930, -46.16910,
,,,7829.75963, -46.56910,
,,,7842.08996, -48.56910,
,,,7854.42029, -47.36910,
,,,7866.75062, -49.36910,
,,,7879.08095, -49.36910,
,,,7891.41128, -48.96910,
,,,7903.74161, -48.56910,
,,,7916.07194, -47.36910,
,,,7928.40227, -45.36910,
,,,7940.73260, -44.96910,
,,,7953.06293, -43.76910,
,,,7965.39326, -38.96910,
,,,7977.72359, -37.36910,
,,,7990.05392, -44.96910,
,,,8002.38425, -44.96910,
,,,8014.71458, -37.76910,
,,,8027.04491, -35.36910,
,,,8039.37524, -40.16910,
,,,8051.70557, -44.96910,
,,,8064.03590, -47.36910,
,,,8076.36623, -48.96910,
,,,8088.69656, -48.56910,
,,,8101.02689, -46.56910,
,,,8113.35722, -46.96910,
,,,8125.68755, -48.56910,
,,,8138.01788, -47.36910,
,,,8150.34821, -49.36910,
,,,8162.67854, -48.96910,
,,,8175.00887, -48.96910,
,,,8187.33920, -45.36910,
,,,8199.66953, -42.16910,
,,,8211.99986, -38.56910,
,,,8224.33019, -39.36910,
,,,8236.66052, -24.96910,
,,,8248.99085, -22.96910,
,,,8261.32118, -22.16910,
,,,8273.65151, -25.36910,
,,,8285.98184, -36.96910,
,,,8298.31217, -43.76910,
,,,8310.64250, -44.56910,
,,,8322.97283, -46.16910,
,,,8335.30316, -48.56910,
,,,8347.63349, -51.36910,
,,,8359.96382, -51.36910,
,,,8372.29415, -52.56910,
,,,8384.62448, -50.16910,
,,,8396.95481, -47.36910,
,,,8409.28514, -45.36910,
,,,8421.61547, -46.16910,
,,,8433.94580, -45.36910,
,,,8446.27613, -44.56910,
,,,8458.60646, -42.16910,
,,,8470.93679, -35.36910,
,,,8483.26712, -32.16910,
,,,8495.59745, -34.56910,
,,,8507.92778, -38.96910,
,,,8520.25811, -43.76910,
,,,8532.58844, -38.16910,
,,,8544.91877, -42.16910,
,,,8557.24910, -44.56910,
,,,8569.57943, -45.76910,
,,,8581.90976, -47.36910,
,,,8594.24009, -48.96910,
,,,8606.57042, -51.36910,
,,,8618.90075, -48.96910,
,,,8631.23108, -49.36910,
,,,8643.56141, -49.36910,
,,,8655.89174, -48.56910,
,,,8668.22207, -47.36910,
,,,8680.55240, -46.56910,
,,,8692.88273, -44.16910,
,,,8705.21306, -41.76910,
,,,8717.54339, -37.76910,
,,,8729.87372, -41.36910,
,,,8742.20405, -43.76910,
,,,8754.53438, -36.96910,
,,,8766.86471, -33.36910,
,,,8779.19504, -35.36910,
,,,8791.52537, -42.96910,
,,,8803.85570, -46.96910,
,,,8816.18603, -47.36910,
,,,8828.51636, -47.36910,
,,,8840.84669, -48.96910,
,,,8853.17702, -51.76910,
,,,8865.50735, -50.16910,
,,,8877.83768, -50.16910,
,,,8890.16801, -46.96910,
,,,8902.49834, -46.96910,
,,,8914.82867, -47.36910,
,,,8927.15900, -47.36910,
,,,8939.48933, -44.96910,
,,,8951.81966, -42.56910,
,,,8964.14999, -38.16910,
,,,8976.48032, -21.76910,
,,,8988.81065, -16.96910,
,,,9001.14098, -16.96910,
,,,9013.47131, -18.16910,
,,,9025.80164, -26.96910,
,,,9038.13197, -38.56910,
,,,9050.46230, -42.96910,
,,,9062.79263, -44.96910,
,,,9075.12296, -45.36910,
,,,9087.45329, -46.96910,
,,,9099.78362, -47.36910,
,,,9112.11395, -47.36910,
,,,9124.44428, -47.36910,
,,,9136.77461, -47.36910,
,,,9149.10494, -48.96910,
,,,9161.43527, -48.56910,
,,,9173.76560, -48.56910,
,,,9186.09593, -48.56910,
,,,9198.42626, -45.76910,
,,,9210.75659, -41.36910,
,,,9223.08692, -35.36910,
,,,9235.41725, -35.36910,
,,,9247.74758, -40.56910,
,,,9260.07791, -45.36910,
,,,9272.40824, -38.56910,
,,,9284.73857, -39.76910,
,,,9297.06890, -44.56910,
,,,9309.39923, -45.36910,
,,,9321.72956, -44.96910,
,,,9334.05989, -44.16910,
,,,9346.39022, -46.16910,
,,,9358.72055, -47.36910,
,,,9371.05088, -48.56910,
,,,9383.38121, -50.16910,
,,,9395.71154, -51.36910,
,,,9408.04187, -48.96910,
,,,9420.37220, -48.56910,
,,,9432.70253, -45.36910,
,,,9445.03286, -44.56910,
,,,9457.36319, -41.76910,
,,,9469.69352, -39.36910,
,,,9482.02385, -40.96910,
,,,9494.35418, -32.56910,
,,,9506.68451, -30.16910,
,,,9519.01484, -29.36910,
,,,9531.34517, -34.56910,
,,,9543.67550, -42.56910,
,,,9556.00583, -43.76910,
,,,9568.33616, -45.36910,
,,,9580.66649, -45.76910,
,,,9592.99682, -45.76910,
,,,9605.32715, -48.96910,
,,,9617.65748, -47.36910,
,,,9629.98781, -48.96910,
,,,9642.31814, -50.16910,
,,,9654.64847, -48.56910,
,,,9666.97880, -49.36910,
,,,9679.30913, -45.76910,
,,,9691.63946, -44.16910,
,,,9703.96979, -42.96910,
,,,9716.30012, -37.36910,
,,,9728.63045, -29.36910,
,,,9740.96078, -28.16910,
,,,9753.29111, -30.16910,
,,,9765.62144, -34.56910,
,,,9777.95177, -43.76910,
,,,9790.28210, -38.96910,
,,,9802.61243, -42.56910,
,,,9814.94276, -44.56910,
,,,9827.27309, -45.36910,
,,,9839.60342, -46.16910,
,,,9851.93375, -45.36910,
,,,9864.26408, -46.96910,
,,,9876.59441, -48.96910,
,,,9888.92474, -49.36910,
,,,9901.25507, -47.36910,
,,,9913.58540, -46.56910,
,,,9925.91573, -46.56910,
,,,9938.24606, -47.36910,
,,,9950.57639, -44.56910,
,,,9962.90672, -38.96910,
,,,9975.23705, -36.16910,
,,,9987.56738, -40.56910,
,,,9999.89771, -45.36910,
,,,10012.22804, -38.16910,
,,,10024.55837, -34.96910,
,,,10036.88870, -38.56910,
,,,10049.21903, -43.76910,
,,,10061.54936, -44.56910,
,,,10073.87969, -47.36910,
,,,10086.21002, -49.36910,
,,,10098.54035, -50.16910,
,,,10110.87068, -48.96910,
,,,10123.20101, -48.56910,
,,,10135.53134, -48.96910,
,,,10147.86167, -47.36910,
,,,10160.19200, -47.36910,
,,,10172.52233, -45.76910,
,,,10184.85266, -44.96910,
,,,10197.18299, -44.96910,
,,,10209.51332, -38.96910,
,,,10221.84365, -45.36910,
,,,10234.17398, -24.96910,
,,,10246.50431, -21.76910,
,,,10258.83464, -20.96910,
,,,10271.16497, -22.96910,
,,,10283.49530, -33.36910,
,,,10295.82563, -43.76910,
,,,10308.15596, -43.76910,
,,,10320.48629, -46.16910,
,,,10332.81662, -44.96910,
,,,10345.14695, -47.36910,
,,,10357.47728, -47.36910,
,,,10369.80761, -47.36910,
,,,10382.13794, -48.96910,
,,,10394.46827, -48.56910,
,,,10406.79860, -48.96910,
,,,10419.12893, -48.96910,
,,,10431.45926, -47.36910,
,,,10443.78959, -45.76910,
,,,10456.11992, -44.56910,
,,,10468.45025, -37.36910,
,,,10480.78058, -32.56910,
,,,10493.11091, -34.56910,
,,,10505.44124, -37.36910,
,,,10517.77157, -44.96910,
,,,10530.10190, -38.56910,
,,,10542.43223, -40.56910,
,,,10554.76256, -44.16910,
,,,10567.09289, -46.16910,
,,,10579.42322, -47.36910,
,,,10591.75355, -50.16910,
,,,10604.08388, -50.16910,
,,,10616.41421, -50.16910,
,,,10628.74454, -49.36910,
,,,10641.07487, -47.36910,
,,,10653.40520, -48.56910,
,,,10665.73553, -45.36910,
,,,10678.06586, -45.36910,
